"sex","height","weight","income","waga","woje","class","age","age6","education"
2,164,72,1720,0.236862,22,6,68,6,11
1,166,66,4000,1,22,5,59,4,50
2,175,82,2400,0.623747,22,4,35,3,40
1,165,83,2400,1.380071,22,5,58,4,20
1,196,85,1700,1.391557,22,5,24,1,50
1,182,81,1693,1.214642,22,5,53,4,30
2,170,75,1150,1.085116,22,5,46,4,30
1,186,76,120,1.391557,22,5,19,1,60
2,163,90,700,0.380728,22,6,57,4,30
1,174,73,2000,1.7530839391,22,6,32,2,50
2,158,62,1600,1.55177,22,6,54,4,60
1,176,70,1500,1.863199,22,6,28,2,50
2,170,95,1150,0.97,22,5,68,6,50
2,165,83,650,0.170485,22,4,49,4,60
2,160,90,800,0.182648,22,4,26,2,51
2,168,48,800,0.224508,22,4,23,1,40
2,164,72,650,0.224508,22,4,22,1,40
2,164,70,1040,0.436009,22,4,74,6,40
1,176,74,3500,0.424014,22,4,75,6,12
1,178,87,1900,1.088641,22,4,66,6,30
2,168,69,1600,1.131412,22,4,29,2,40
1,190,102,2330,0.2355082109,22,6,52,4,30
2,170,98,580,0.232201,22,6,50,4,30
1,167,80,4300,0.482965,22,6,45,4,30
2,164,85,1400,0.42745087,22,6,41,3,40
1,191,150,1300,0.8318035859,22,6,46,4,50
2,165,90,2000,0.782433622,22,6,43,3,30
1,178,114,3100,0.3486,22,6,65,6,11
2,167,89,1400,0.309521,22,6,65,6,11
2,176,60,2700,0.97,22,2,54,4,11
2,156,78,1750,0.97,22,2,72,6,40
2,167,90,3000,1.1779390552,22,2,46,4,11
1,170,76,3300,0.409112,22,2,73,6,11
2,170,83,1500,0.3958234574,22,2,68,6,20
1,176,72,2200,0.2452070081,22,2,69,6,11
1,180,102,4300,0.5419,22,2,63,5,30
2,170,85,1900,0.546765,22,2,59,4,30
1,167,88,3000,1,22,2,67,6,11
2,158,69,1800,0.97,22,2,70,6,20
2,166,80,3500,1,22,2,64,5,40
1,175,70,4000,0.625281,22,2,64,5,60
2,165,75,900,0.554933411,22,2,62,5,30
1,178,64,4500,1,22,2,31,2,50
2,166,70,4000,1,22,2,57,4,11
1,177,73,3000,0.97,22,2,61,5,11
2,170,65,2600,1,22,2,30,2,11
2,164,68,1800,1,22,2,39,3,40
1,188,105,3800,0.451931,22,2,67,6,50
2,164,57,1200,0.419061,22,2,60,5,50
1,170,85,2000,0.205661922,22,2,63,5,50
2,162,55,1500,0.2075079678,22,2,59,4,40
2,152,50,2500,1.502387,22,2,50,4,30
1,180,79,1900,1.681722,22,2,52,4,50
1,164,68,1725,0.867128,22,4,61,5,50
2,159,64,1220,0.907017,22,4,93,6,50
2,170,62,1430,1.2202296875,22,4,67,6,30
1,170,74,3000,1.640244,24,5,45,4,50
1,173,70,2700,1.839749,24,5,26,2,30
1,167,110,2000,0.201644,24,6,56,4,50
1,183,110,1900,0.194437,24,6,31,2,30
2,158,79,1740,0.2126490454,24,5,61,5,30
1,187,120,3000,0.741148,24,6,74,6,30
1,172,72,1500,0.741148,24,6,74,6,30
1,170,78,3700,2.830999,24,5,41,3,50
2,167,70,1900,2.244632,24,5,63,5,30
1,182,89,2500,0.8573828933,24,6,33,2,50
2,164,90,1600,0.96725,24,6,43,3,50
1,167,85,2400,4.4374283577,24,6,80,6,50
1,164,68,2600,0.370748,24,4,57,4,50
1,180,92,2000,2.091887,24,4,50,4,50
1,185,73,2000,2.346326,24,4,26,2,30
2,168,78,1000,2.387329,24,5,42,3,60
1,185,83,1300,4.013358,24,5,23,1,40
1,180,83,1000,2.672637,24,5,52,4,50
1,176,84,4000,0.579408,24,6,35,3,30
2,170,73,1500,0.62387567208,24,6,31,2,40
1,178,90,2200,0.372724,24,6,52,4,50
1,198,90,1600,0.692805,24,6,45,4,50
2,160,65,1200,0.64708859256,24,6,37,3,40
2,172,77,2500,0.67911664032,24,6,50,4,30
1,176,83,2000,0.77239882104,24,6,54,4,30
1,176,75,2800,0.22791882024,24,6,67,6,50
2,164,80,1050,0.202716,24,6,67,6,30
2,158,64,1700,1.032,24,4,83,6,60
2,160,55,1500,1,24,4,27,2,11
1,180,88,2800,2.075949,24,4,69,6,30
2,162,65,900,2.129601,24,4,66,6,30
1,172,82,3500,2.414011,24,4,40,3,30
2,165,61,1500,2.030183,24,4,37,3,11
1,170,70,3400,1.781722,24,2,78,6,12
2,158,80,1600,1.82777,24,2,70,6,40
2,167,92,1500,1.514425,24,4,77,6,30
1,176,74,3600,0.9103527406,24,4,57,4,50
2,170,80,1600,0.7448794803,24,4,53,4,30
1,176,83,2333,1.62283910232,24,3,68,6,50
2,173,79,1450,1.407623,24,3,64,5,50
1,200,96,800,1.775338,24,3,38,3,20
2,165,62,2300,2.5670424156,24,2,80,6,11
2,158,93,1450,0.1847626512,26,5,78,6,20
1,175,80,1400,0.194523,26,5,78,6,40
1,182,95,3000,0.685029,26,5,30,2,50
1,170,70,1700,0.72815842584,26,5,59,4,30
1,175,75,900,0.174353,26,6,60,5,60
2,162,77,800,0.200108,26,6,57,4,50
2,164,72,3000,0.280604,26,5,65,6,30
1,181,88,2330,0.277968,26,5,66,6,30
1,178,83,1200,0.420262,26,6,63,5,50
1,180,85,3000,0.117725,26,6,58,4,50
1,170,75,1558,0.4823499888,26,5,64,5,50
2,158,69,3000,0.180628,26,6,66,6,30
1,175,94,2300,0.161809,26,6,72,6,11
1,184,98,4000,0.679721,26,6,55,4,30
1,165,60,590,0.282179,26,6,67,6,60
1,174,62,1000,0.161809,26,6,70,6,60
2,155,60,2100,0.3006674177,26,4,79,6,40
1,165,72,1700,0.1909801184,26,4,65,6,60
2,160,61,1400,0.2395274064,26,4,76,6,30
2,170,80,1500,0.2395274064,26,4,82,6,30
1,180,125,800,0.093396,26,4,58,4,50
2,158,57,780,0.1126259268,26,4,60,5,30
1,170,58,1500,0.1905408948,26,4,82,6,50
2,154,62,1000,0.180955,26,4,75,6,20
1,180,78,5000,0.644328,26,6,49,4,30
2,170,82,2000,0.587998,26,6,41,3,50
1,171,74,1450,0.065062,26,6,60,5,60
2,161,73,1000,1,26,6,42,3,50
2,156,51,1950,0.278466,26,5,82,6,40
1,178,79,3900,0.2592922811,26,6,36,3,12
1,169,71,1290,0.18872,26,6,58,4,60
2,162,70,980,0.170054,26,6,58,4,50
2,167,73,1100,0.13555,26,2,74,6,30
2,161,63,2500,0.0769439793,26,2,44,3,11
2,162,78,2500,0.06815,26,2,73,6,11
1,175,80,2000,0.0717604296,26,2,81,6,30
2,156,55,1700,0.600664,26,2,66,6,30
1,173,80,1300,0.551734,26,2,62,5,50
2,160,80,2000,0.118237,26,2,56,4,30
1,182,85,3000,0.062897,26,2,56,4,30
1,164,80,2250,0.060374,26,2,83,6,40
2,160,50,1500,0.344319,26,2,69,6,40
2,166,78,3300,0.165210558,26,2,75,6,11
2,161,52,2000,0.113372,26,2,46,4,11
2,170,52,1200,0.157901,26,2,21,1,40
2,168,46,2000,1.587298,28,4,38,3,12
2,140,45,1100,1.4763887716,28,4,67,6,60
1,165,90,1700,0.8473811263,28,4,66,6,60
1,180,90,2000,0.109661,28,6,53,4,50
2,160,85,1700,0.26324416992,28,5,80,6,70
2,150,82,1090,0.531984906,28,6,79,6,60
2,162,50,5000,0.490076,28,6,27,2,11
2,160,63,520,0.55979300256,28,6,51,4,60
1,174,100,3000,2.933929,28,4,43,3,50
1,176,65,1850,3.11058661824,28,4,72,6,60
1,170,75,2300,0.403347,28,4,46,4,11
2,164,61,2050,0.3317058269,28,4,47,4,11
1,172,78,2050,2.240211,28,4,45,4,11
2,153,58,1420,0.198103,28,6,78,6,50
2,160,79,1050,1.0030675188,28,6,81,6,60
1,168,62,1550,0.16499158824,28,6,67,6,60
1,170,70,900,0.124913,28,6,60,5,30
1,175,71,600,0.120202,28,6,20,1,51
2,165,100,250,0.109266,28,6,53,4,50
2,160,65,1380,0.287926,28,4,74,6,30
2,167,56,1980,0.20927981664,28,4,82,6,60
1,174,70,1980,0.22242331704,28,4,76,6,30
1,175,86,2000,1.062764,28,6,68,6,50
2,164,75,1800,0.9575802752,28,6,68,6,30
1,162,70,1280,0.155219,28,6,73,6,60
2,156,75,1060,0.148641,28,6,71,6,60
1,170,85,520,0.138663,28,6,29,2,60
1,169,82,1428,0.171,28,6,62,5,50
2,160,72,300,0.14183394168,28,6,57,4,60
1,176,82,300,0.99049163904,28,6,54,4,50
1,180,80,456,0.056654,28,6,39,3,50
2,163,85,1664,0.433603,28,5,69,6,11
1,179,86,1810,0.093153,28,6,50,4,50
2,162,79,1120,0.060419,28,6,65,6,50
1,173,126,1300,0.08189,28,6,51,4,30
2,163,92,1200,0.086467,28,6,50,4,50
1,170,78,1600,0.601538,28,6,43,3,60
2,165,70,1550,0.648691,28,6,45,4,50
2,164,94,1030,1,28,6,83,6,60
2,156,48,1500,0.161786,28,6,42,3,60
2,150,78,1389,0.150594,28,6,83,6,60
2,167,51,400,0.169426,28,6,17,1,51
1,172,78,7000,0.178479,28,3,54,4,11
2,165,68,3200,0.155998,28,3,51,4,11
1,170,80,4900,0.3656854895,28,3,56,4,12
1,175,80,2250,0.41691279,28,3,28,2,12
2,160,75,1600,0.3392367905,28,3,52,4,12
2,180,82,2100,1,28,3,34,2,20
2,169,80,1160,1,28,3,65,6,50
1,176,70,1300,0.2859244556,28,3,85,6,11
2,158,80,1100,0.2690287143,28,3,72,6,30
2,164,74,1800,0.1392042732,28,3,59,4,11
2,186,76,1250,0.166306,28,3,27,2,11
1,182,108,1200,0.16009559448,28,3,58,4,30
1,186,78,1600,0.6637099191,30,5,48,4,30
2,164,68,2100,0.653067,30,5,47,4,40
1,179,95,1500,1.650988,30,6,46,4,60
2,172,56,500,2.411197,30,6,19,1,51
1,175,90,2000,1,30,4,82,6,50
2,170,62,1800,1,30,4,71,6,30
1,180,100,1300,0.97,30,4,66,6,50
2,164,77,4000,1.04521,30,6,32,2,30
1,173,95,860,1.052512,30,6,66,6,60
2,170,77,860,0.901118,30,6,61,5,60
1,165,75,2500,0.4157927484,30,6,86,6,30
2,164,67,2500,0.328307,30,6,46,4,11
1,189,85,2500,0.384576,30,6,43,3,11
2,164,70,2000,0.328307,30,6,54,4,30
2,158,78,950,0.388558,30,6,82,6,50
1,198,102,1500,1.998447,30,6,26,2,11
1,174,90,800,0.6422310539,30,6,54,4,30
2,158,70,2300,0.723277,30,6,84,6,60
1,168,72,1489,1,30,6,65,6,50
2,158,44,529,1,30,6,55,4,50
1,175,68,1500,1.122605,30,4,25,2,30
2,158,60,1200,1.1932842108,30,4,62,5,40
2,170,82,1133,1.728790842,30,5,73,6,60
1,182,98,4800,0.6061879976,30,6,60,5,11
2,164,85,700,1,30,6,43,3,40
1,181,77,1850,1.269256,30,6,32,2,30
2,176,59,3300,1,30,6,30,2,11
2,167,68,2200,1.668611,30,6,52,4,60
1,176,117,1400,1.344578,30,6,54,4,60
1,185,85,3000,1.987471,30,5,34,2,30
1,176,80,2400,1.510558,30,5,54,4,50
1,182,109,6000,1.434101,30,4,53,4,50
2,162,65,1550,1.754567,30,4,64,5,20
1,175,75,1800,1,30,5,30,2,11
2,162,54,1728,1,30,5,29,2,30
1,176,84,1500,1.032,30,5,56,4,50
1,176,80,1500,1,30,5,33,2,50
2,162,51,1329,1,30,5,31,2,11
2,167,75,1600,0.88924459,30,1,61,5,50
1,170,75,1200,0.450829,30,1,48,4,50
2,166,74,1300,1.98955,32,5,53,4,11
1,176,90,2000,2.0693411289,32,5,52,4,11
2,155,49,1467,2.62275,32,5,26,2,11
2,170,70,1000,2.62275,32,5,25,2,12
2,156,60,1780,0.498222,32,5,66,6,20
1,180,95,4000,0.428147,32,6,30,2,30
1,167,85,1200,0.2910756516,32,6,62,5,60
1,170,71,1100,0.31722340464,32,6,31,2,12
2,164,63,1100,0.279521,32,6,30,2,11
2,168,88,1400,0.46378751832,32,6,76,6,30
1,172,75,5000,1,32,5,79,6,30
1,185,80,3000,0.67518,32,6,28,2,30
1,178,103,2000,0.48188,32,6,54,4,30
2,170,75,2000,0.436347,32,6,50,4,30
2,180,94,1700,0.440799,32,6,29,2,11
1,175,95,2080,0.137224,32,6,78,6,50
1,185,95,2500,0.06087623,32,6,49,4,60
2,175,60,1300,0.054496928,32,6,44,3,60
2,156,36,850,0.818777,32,5,73,6,60
1,175,75,1250,0.83613,32,5,66,6,50
1,180,85,3000,0.345620797,32,4,67,6,11
2,164,72,1800,0.2942071983,32,4,63,5,30
1,166,68,1000,0.428102,32,4,64,5,30
2,166,78,2800,1.21176,32,6,57,4,50
1,166,102,800,1.666494,32,6,59,4,60
1,164,84,750,0.570835,32,6,58,4,60
2,160,140,650,0.415072,32,6,56,4,60
1,186,120,1500,0.742173,32,6,28,2,50
1,185,90,1000,0.742173,32,6,29,2,50
2,169,59,520,0.148159,32,6,78,6,60
1,171,60,270,0.171727,32,6,40,3,50
1,164,80,1500,0.1131225252,32,6,69,6,60
2,158,80,700,0.10792123,32,6,62,5,50
2,160,60,900,0.824139,32,3,59,4,60
1,176,73,1600,1.004833,32,3,30,2,50
2,170,72,1600,1.134369,32,3,32,2,50
1,180,94,2000,4.440299,32,2,57,4,50
2,169,61,4500,1.35035887296,32,2,55,4,11
1,185,80,2000,1.55860124064,32,2,53,4,30
1,185,80,1500,2.247763,32,2,24,1,12
1,172,89,1400,1,20,4,77,6,60
1,165,86,360,1,20,6,62,5,60
2,158,87,800,1,20,6,54,4,30
1,182,90,1700,1,20,6,29,2,40
1,176,103,1000,1,20,6,53,4,30
2,167,80,1700,1,20,2,69,6,11
2,162,62,1600,1,20,2,23,1,50
1,187,74,1200,1,20,2,27,2,50
2,177,90,1500,0.97,20,2,26,2,12
2,175,60,980,1,20,2,22,1,40
1,180,88,3000,1,20,2,55,4,30
2,168,74,2600,1,20,2,55,4,20
2,158,65,1660,1,20,2,32,2,12
1,176,90,2500,1,20,2,31,2,11
2,172,57,1000,1.032,20,2,20,1,40
2,168,53,1000,0.97,20,2,20,1,40
2,164,98,2400,1,20,2,63,5,30
2,158,70,1400,0.323937,2,3,59,4,30
2,165,71,1500,0.789949,2,3,46,4,30
2,176,59,500,0.965301,2,3,20,1,50
2,173,53,3000,0.304018,2,3,32,2,12
2,150,49,1500,1.659576,2,1,65,6,50
2,167,82,3000,1.367361,2,1,58,4,30
1,176,80,2000,1.40781,2,1,60,5,30
2,154,54,3100,1.0916274755,2,1,78,6,11
1,169,74,2078,1.1928203296,2,1,91,6,11
2,171,52,1600,1.190713,2,5,26,2,12
2,162,53,1500,1.190713,2,5,27,2,12
1,175,97,1300,1.176691,2,5,49,4,50
1,162,75,700,2.225705,2,5,22,1,40
1,176,97,4000,1.26525298056,2,4,59,4,50
2,167,60,4000,1.114192,2,4,52,4,11
1,173,62,2500,1.10598,2,4,55,4,30
2,165,78,1590,2.667803,2,5,38,3,30
1,165,75,1800,2.8889431236,2,5,72,6,30
2,155,75,1100,2.809925,2,5,71,6,30
1,158,65,2500,2.9547092109,2,4,59,4,30
1,169,105,1500,0.149077,2,6,36,3,50
2,165,87,1200,0.168551,2,6,62,5,60
1,175,79,3000,2.138879,2,6,47,4,50
2,170,68,2700,2.048129,2,6,45,4,50
1,164,83,1600,0.540355,2,6,53,4,60
2,158,80,1300,0.44056,2,6,52,4,50
1,187,68,2000,4.2169378517,2,6,29,2,12
1,172,83,2500,0.4699494412,4,2,64,5,30
2,160,58,2200,0.90038770872,4,2,82,6,40
2,170,63,1800,0.587959,4,5,37,3,60
1,166,80,1700,1.2936,4,5,72,6,30
1,171,82,1000,0.235775,4,6,61,5,50
1,170,82,1500,0.1678179831,4,6,65,6,50
2,164,64,1000,0.1782488005,4,6,62,5,50
1,175,100,1500,0.30268636368,4,6,72,6,40
2,158,95,1300,0.32149969272,4,6,64,5,30
1,170,83,3000,1.515425,4,6,43,3,50
1,176,115,2000,0.197067,4,6,56,4,60
1,182,73,1300,1.206635,4,6,23,1,51
1,173,76,1600,0.39986216688,6,2,65,6,50
2,156,65,700,0.364758,6,2,69,6,20
2,160,90,1130,0.482132,6,4,61,5,60
1,165,84,860,0.48099,6,4,64,5,60
2,155,69,1350,1,6,4,69,6,30
2,176,68,2100,0.8673434712,6,4,33,2,11
1,183,90,1200,0.83249539056,6,4,75,6,50
2,164,76,1120,0.75941,6,4,68,6,30
2,164,85,1167,0.271006,6,4,65,6,30
1,178,100,700,0.29708775336,6,4,65,6,50
1,170,76,500,0.33393526176,6,6,62,5,30
1,170,100,2500,0.181874,6,4,56,4,20
2,164,75,834,1.383941,6,6,66,6,60
1,176,100,960,1.50080810544,6,6,69,6,50
2,158,72,730,0.258072,6,6,60,5,50
2,159,60,950,1.659788,6,6,58,4,50
1,164,70,1650,0.21503574504,6,6,82,6,30
2,158,65,850,0.21077540136,6,6,72,6,50
2,166,84,600,0.146833,6,6,49,4,60
2,168,56,1900,0.151274,6,6,30,2,11
1,170,65,1700,0.086888,6,6,32,2,40
1,180,80,1500,0.151274,6,6,20,1,51
1,170,80,2500,0.21041080608,6,6,57,4,50
2,159,51,1500,0.271407,6,6,25,2,11
2,159,69,700,0.208901,6,6,55,4,30
2,160,60,1115,2.095897,6,6,61,5,30
1,172,115,2500,0.166894,8,6,55,4,30
1,170,71,1500,1.03817921352,10,1,86,6,60
2,164,70,1100,1.01802974376,10,1,82,6,60
2,152,60,1020,6.430011,10,1,75,6,60
1,177,70,1800,1.1001209798,10,1,61,5,60
2,158,58,1400,1.0259338375,10,1,57,4,60
1,176,105,3000,2.094438,10,1,56,4,50
2,164,63,1440,1.03617128208,10,1,76,6,60
1,170,78,1040,0.7725626401,10,1,56,4,50
1,180,88,1400,0.448198,10,4,42,3,50
2,164,56,1400,0.39541,10,4,40,3,30
2,171,80,2500,0.714309,10,4,38,3,12
1,175,84,1410,0.54421638672,10,5,79,6,60
2,158,83,1060,0.5336537532,10,5,78,6,60
1,186,120,1400,0.714946,10,4,57,4,30
2,162,75,800,0.753522,10,4,58,4,20
2,164,50,1100,2.583099815,10,4,69,6,30
1,160,78,1200,0.338272,10,6,62,5,60
1,172,74,1090,0.18585536712,10,6,77,6,60
1,168,85,1000,0.15116460456,10,6,54,4,50
2,165,54,250,0.21335945712,10,6,24,1,40
1,164,66,230,0.2089566768,10,6,23,1,40
2,150,60,950,0.373458,10,6,40,3,50
1,172,70,2000,0.413162,10,6,45,4,50
2,176,70,1600,1.30495559952,12,1,49,4,40
2,167,56,1500,1.369199,12,1,26,2,40
1,190,74,600,1.767428,12,1,22,1,60
1,174,96,3000,5.79058,12,1,41,3,11
2,158,67,3000,1.085389,12,1,52,4,30
1,170,77,2700,1.395298,12,1,55,4,30
1,169,68,2800,5.3505078265,12,1,45,4,30
2,158,67,1500,2.082773,12,1,87,6,40
2,158,62,1440,1.9596811157,12,1,84,6,20
2,168,58,2600,0.462219,12,5,37,3,11
1,176,100,2000,0.606511,12,5,36,3,30
1,172,80,2000,0.49132030824,12,5,69,6,30
2,167,80,1450,0.41016543816,12,5,65,6,50
2,164,90,5190,4.807747,12,4,65,6,40
2,160,56,1500,1.165793,12,6,48,4,50
1,170,86,1260,1.186336,12,6,54,4,50
1,177,78,2600,3.25967,12,6,76,6,30
1,176,80,2200,0.700763,12,6,39,3,60
1,173,80,2200,0.700763,12,6,40,3,50
2,164,75,1400,0.700722,12,6,34,2,60
2,156,60,1053,0.680403,12,6,61,5,50
1,176,76,2000,0.677207,12,6,70,6,50
2,161,50,1600,0.619693,12,6,38,3,11
2,158,59,720,0.709448,12,6,69,6,50
2,156,90,1400,1.372933,12,6,66,6,60
2,162,71,1200,0.924229,12,6,103,6,70
1,170,90,2500,0.671188,12,6,51,4,50
1,172,75,2000,0.817401,12,6,30,2,50
2,149,62,1400,1.198301,12,6,56,4,50
2,164,75,1400,0.757909,12,6,23,1,51
2,164,72,3000,0.443808,14,1,39,3,11
1,168,63,1600,0.66436275552,14,1,83,6,60
2,148,52,1400,0.503665,14,1,84,6,50
2,153,63,6000,1.032,14,1,47,4,30
1,170,75,7000,1.45636043304,14,1,57,4,50
2,156,70,1680,1.3513629205,14,1,75,6,11
2,170,57,1145,1.613262,14,1,59,4,30
1,173,70,619,1.906372,14,1,60,5,50
1,190,122,18000,4.113419,14,5,43,3,11
2,168,64,16000,3.5919120952,14,5,43,3,11
2,148,66,2500,1,14,2,79,6,30
2,167,64,960,0.825242,14,4,57,4,30
1,190,88,2000,0.685863,14,4,31,2,11
2,164,85,593,0.541243,14,4,57,4,60
1,182,115,2000,0.459754,14,4,39,3,50
1,176,78,2000,0.4936864572,14,4,59,4,60
2,164,71,850,0.41265063864,14,4,58,4,50
2,166,85,500,0.426683,14,4,38,3,20
1,186,105,3000,0.4946631206,14,5,56,4,50
2,172,74,2800,0.439437,14,5,57,4,20
2,183,90,1380,2.153797,14,5,44,3,50
2,171,75,1380,2.153797,14,5,43,3,30
1,165,77,1760,1.998147,14,4,76,6,30
2,158,78,1120,1.610204,14,4,69,6,40
2,170,85,3200,0.324756,14,4,49,4,40
1,176,89,2000,0.4120883328,14,4,72,6,40
2,155,68,1300,4.968822,14,4,78,6,30
1,179,80,2000,3.641344,14,6,46,4,50
2,165,62,2000,3.4597,14,6,41,3,30
2,178,65,2000,0.252693,14,6,44,3,40
1,174,82,2350,0.2753013252,14,6,76,6,11
2,154,73,880,0.2709431892,14,6,69,6,30
1,176,86,1070,2.22166718496,14,6,84,6,60
2,158,64,870,2.056992,14,6,71,6,60
2,164,101,1100,1.379891,14,6,71,6,60
1,182,94,1900,1.338279706,14,6,44,3,40
1,175,87,3000,0.7335548079,14,6,57,4,50
2,165,70,800,1.089804,14,6,23,1,40
2,164,105,576,0.737919643,14,6,53,4,30
2,160,72,3000,2.75824407816,14,6,49,4,50
1,176,76,3000,3.531042,14,6,24,1,30
1,175,76,1200,2.906952,14,6,53,4,50
1,176,75,1980,2.090076,14,6,75,6,50
2,165,70,1100,2.056992,14,6,70,6,60
1,170,120,1200,3.684766,14,6,83,6,60
2,175,80,1000,3.626438,14,6,76,6,60
2,162,62,1250,0.2231861845,14,5,50,4,60
2,160,65,855,1,14,6,74,6,60
1,175,70,4000,0.6660386466,16,3,50,4,40
2,164,65,2500,0.46989,16,3,37,3,11
2,162,50,1300,0.7226601268,16,3,24,1,40
1,178,90,2600,1,16,4,34,2,50
2,173,70,1500,1,16,4,38,3,30
2,173,67,2500,1,16,4,27,2,11
2,164,60,1500,1,16,4,49,4,50
1,179,96,1968,1,16,4,74,6,30
1,178,90,2600,0.1899272513,16,4,59,4,30
2,178,74,840,0.1898510384,16,4,59,4,30
1,172,63,2400,1.477622,16,5,65,6,50
1,180,83,3000,1,16,6,48,4,50
1,174,78,830,0.1160571923,16,6,58,4,60
1,176,67,2500,0.126864276,16,6,61,5,60
2,175,52,1500,0.164147598,16,6,26,2,11
2,160,60,850,0.12817277976,16,6,57,4,50
2,164,90,3500,0.97,16,6,58,4,30
1,176,101,3400,0.97,16,6,59,4,30
1,165,75,2000,1,16,6,66,6,50
2,150,75,1500,1.017617,18,3,64,5,40
2,160,75,1530,0.09610115064,18,4,68,6,30
2,174,63,2380,1,18,5,79,6,12
1,170,70,2000,0.146128,18,4,47,4,30
2,157,60,900,0.11011415232,18,4,48,4,30
2,152,65,750,0.12962584608,18,4,77,6,60
2,163,72,1280,0.570331188,18,4,72,6,30
2,165,110,1348,1.14335060184,18,6,59,4,11
2,174,80,1500,1.469109,18,6,25,2,11
1,192,92,1300,0.8309097309,18,6,40,3,50
2,170,64,1290,0.808962,18,6,35,3,50
2,158,50,1120,0.21200099424,18,6,90,6,60
1,168,70,710,0.24246542784,18,6,52,4,50
2,164,100,1200,0.71918,18,6,50,4,40
2,173,98,1300,0.967791,18,6,24,1,30
2,165,80,1000,0.9105945519,18,6,21,1,40
2,167,62,3000,0.628518,18,6,45,4,11
2,164,69,1020,0.70014730392,18,6,91,6,70
1,175,86,1550,0.428421,18,6,74,6,60
2,167,100,1260,0.44259103296,18,6,67,6,60
1,180,82,1000,1.209357,18,6,59,4,50
2,164,70,800,0.948397,18,6,54,4,30
1,165,70,1500,0.27098464464,18,6,89,6,60
1,170,83,1400,0.320455866,18,6,57,4,50
2,172,85,1012,0.318149,18,6,24,1,12
2,155,60,1000,0.26336534736,18,6,82,6,50
2,164,69,300,0.25130606616,18,6,52,4,50
2,162,62,1600,0.237674,18,6,45,4,50
1,176,73,2000,0.164442,20,2,23,1,30
1,183,130,1000,0.413788,20,2,49,4,50
1,178,100,1800,0.076326,20,2,48,4,50
2,164,58,1600,0.055719,20,2,42,3,11
2,156,62,1800,0.186251155,20,2,46,4,11
1,183,99,5700,0.850333,20,4,46,4,11
2,160,58,2300,0.610908,20,4,46,4,12
1,178,92,2000,0.084081,20,5,67,6,60
2,170,83,1300,0.084319,20,5,68,6,30
1,176,78,1800,0.4505037072,20,6,51,4,60
1,176,79,1400,0.482927,20,6,27,2,60
1,176,76,1300,0.482927,20,6,25,2,51
2,170,120,1500,0.091433,20,6,53,4,30
2,170,70,1200,0.098451,20,6,91,6,70
1,186,86,1500,0.146338,20,6,24,1,12
2,155,77,850,0.23419453608,20,6,65,6,60
1,176,68,1000,0.22176747072,20,6,69,6,60
1,172,70,891,0.92277896112,20,6,75,6,60
1,167,70,888,0.92277896112,20,6,73,6,60
2,160,66,830,0.97448558736,20,6,68,6,60
1,181,78,600,1.21987947,20,6,35,3,30
2,166,60,600,0.96596064816,20,6,41,3,30
1,170,79,2300,0.986709,22,2,55,4,20
2,161,72,1500,0.923661,22,2,52,4,20
1,167,65,1750,0.6425857732,22,2,68,6,11
2,156,63,1400,0.702268,22,2,66,6,11
1,175,70,6000,1.200382,22,2,39,3,10
2,172,78,3000,1.092625,22,2,40,3,11
2,158,58,2000,0.881714,22,2,67,6,11
2,164,60,3000,1.87339,22,6,41,3,11
2,165,78,1800,0.35144221296,22,2,67,6,50
1,175,80,7500,1.616337,22,2,44,3,50
1,167,80,2500,0.307899,22,2,60,5,50
1,177,80,2000,0.280259,22,2,22,1,51
2,155,68,1500,0.33258,22,2,35,3,40
2,157,75,1450,0.323873,22,2,58,4,30
2,155,46,1000,1,22,2,24,1,30
1,180,92,1600,0.612478,22,5,53,4,50
2,158,75,1500,0.547165,22,5,52,4,50
1,167,85,1400,0.757957,22,5,59,4,50
1,189,70,2800,0.895975,22,5,27,2,30
2,165,64,600,0.709525,22,5,50,4,50
1,186,84,2600,0.7857446491,22,5,40,3,30
2,158,50,1700,0.97,22,4,74,6,50
1,188,98,3200,1.466461,22,6,34,2,50
2,178,82,2000,1.238409,22,6,37,3,20
1,170,76,1800,0.076897,22,6,87,6,30
2,160,70,3600,0.065246,22,6,59,4,12
2,160,70,1200,0.0691401547,22,6,83,6,60
1,181,92,5000,0.17891636424,22,6,52,4,30
1,190,89,2700,0.187484,22,6,25,2,12
2,168,70,1600,0.16597801512,22,6,52,4,30
1,170,89,1800,0.553205,22,6,79,6,60
2,164,46,900,0.540046,22,6,49,4,60
1,180,78,3000,0.308511,22,6,48,4,50
2,160,50,1800,0.2692874618,22,6,46,4,50
1,176,75,4000,2.927036,22,6,60,5,30
2,160,59,1700,2.952944,22,6,84,6,30
2,167,75,1000,3.246659,22,6,52,4,30
2,164,87,1200,0.360045,22,6,66,6,60
2,161,67,3250,1,24,3,55,4,30
1,180,74,2500,1,24,3,25,2,12
1,164,92,1500,0.97,24,3,61,5,11
1,186,97,2900,1.002541,24,2,61,5,20
2,172,79,1800,0.71474705952,24,2,35,3,30
1,180,70,1500,0.89749007976,24,2,32,2,30
2,154,62,2400,2.90005676064,24,2,85,6,30
2,164,70,2500,0.6606858665,24,3,50,4,11
2,165,53,500,0.895147,24,3,24,1,12
1,185,75,2500,1.4781190867,24,3,68,6,30
2,160,57,2000,1.3628164962,24,3,62,5,30
